Site_ID,Technology,Vendor,Region,RRC_Success_Rate,ERAB_Drop_Rate,DL_Throughput,UL_Throughput,PRB_Utilization_DL,PRB_Utilization_UL,RSRP_Avg,RSRQ_Avg,SINR_Avg,CQI_Avg,Critical_Alarms_Count,Major_Alarms_Count,VSWR_Alarm,GPS_Sync_Alarm,Transmission_Alarm,CPU_Utilization,Memory_Usage,DL_User_Count,UL_User_Count,Cell_Health
SITE_754,4G,Huawei,Chennai,75.45217572,3.094957823,119.7544138,12.33652447,26.34682797,27.70904732,-104.7830623,-3.116380239,22.98874448,13.7438048,1,1,0,0,1,86.13181185,62.54460172,180,215,0
SITE_755,5G,Nokia,UPE,83.06522876,4.703866498,137.7892947,20.80784046,37.21561663,25.78593765,-66.97599667,-7.108855507,10.14805464,9.827295991,1,2,1,0,1,68.48894261,72.81936173,215,33,0
SITE_756,5G,Huawei,Chennai,79.96298096,3.879557664,57.17014356,49.66999463,14.57223307,24.32237604,-86.31132338,-6.508248958,12.25768484,9.117504823,3,1,0,1,1,76.73691259,53.9618198,35,24,0
SITE_757,5G,Huawei,Chennai,80.25411116,0.639684623,49.51098092,43.55929438,52.14705323,33.83517394,-108.8439815,-9.52016507,4.296331018,6.181249921,1,2,0,0,0,66.35080835,64.40454999,239,24,1
SITE_758,3G,Nokia,Mumbai,92.17079673,1.737535412,33.30358886,28.66735304,86.78153547,47.34689116,-106.5378495,-3.239314798,19.65235348,1.256737446,0,9,0,0,1,23.5930201,85.07029897,246,78,1
SITE_759,5G,Huawei,UPW,76.69790157,2.176968231,103.3812195,26.314752,94.02224104,42.28676062,-90.36904826,-9.120741453,23.0967985,2.786724607,3,8,0,1,0,14.94354381,61.06972237,157,144,0
SITE_760,4G,Huawei,Mumbai,89.25579877,1.979807944,51.84945674,14.94541873,93.93419868,23.5532219,-62.30387847,-5.375694131,3.361664348,11.55923853,1,3,1,0,1,79.65416057,39.13265585,200,124,0
SITE_761,4G,Huawei,UPE,87.11948872,3.346543046,148.2236832,26.34326196,21.27070231,16.08836985,-73.82147017,-3.921661014,-3.536243167,7.601561772,1,8,0,0,1,67.59539924,45.95841269,273,101,0
SITE_762,4G,Huawei,UPE,87.04277537,4.459465516,52.2242963,42.56089342,44.38484943,6.069114061,-90.70142143,-4.192405491,16.83611301,3.097733879,2,2,1,1,1,56.75554029,78.84201809,174,124,0
SITE_763,5G,Nokia,UPE,89.89022038,1.530257318,62.14972678,34.57355115,12.54058837,18.08687529,-99.73685133,-13.51593916,14.68792417,4.695451958,2,0,1,1,0,22.03545785,20.45762552,236,29,1
SITE_764,4G,Huawei,Mumbai,86.45146109,2.759385682,92.48345845,15.21215738,86.96488105,64.95529147,-87.0438904,-18.66274501,9.074590426,14.2697166,3,4,0,0,1,59.30104688,36.0589618,188,157,0
SITE_765,5G,Huawei,Chennai,96.37765345,3.94704711,121.2442225,10.87173213,42.28801858,25.70927839,-75.09834999,-17.07814706,17.53628796,6.139859694,2,9,0,0,0,7.81896067,56.18240552,279,249,1
SITE_766,5G,Nokia,Chennai,90.26740276,2.081090294,73.08020648,13.99521831,66.80053251,44.83115386,-72.96428469,-18.99320381,14.27146543,13.70754723,0,9,0,1,1,15.6955221,64.11116555,36,8,0
SITE_767,3G,Ericsson,Delhi,86.40889754,0.840590642,66.2851249,9.318200868,74.34085943,55.26059766,-100.5234721,-18.20825211,3.770355181,5.264901652,1,1,1,0,1,33.07011348,71.07992603,181,8,0
SITE_768,4G,Nokia,UPE,94.89289361,2.374754826,149.3674859,5.686394105,48.68602028,80.38147674,-76.73044391,-16.86092882,8.920514147,8.605081321,1,3,1,0,1,44.93644497,35.45654368,69,141,0
SITE_769,3G,Ericsson,Chennai,88.18439695,0.276112604,6.521577965,21.53767255,37.57981029,80.55268336,-80.5326732,-14.20139662,9.983974941,1.286679167,1,1,1,0,1,15.85080462,21.66873072,202,147,0
SITE_770,4G,Nokia,Delhi,78.73432743,4.71191727,134.7844669,6.551680616,96.59916191,68.38736736,-62.45326248,-10.75982601,25.80867981,8.306251545,3,1,1,1,0,15.79461655,86.38713677,31,30,1
SITE_771,3G,Nokia,Chennai,76.21284755,0.374106026,26.62541976,9.423715329,96.80394025,7.988344324,-64.13458257,-7.901404991,28.63164539,9.917188149,3,2,1,0,1,70.33042945,16.11137737,155,83,0
SITE_772,4G,Huawei,UPE,74.56983357,2.192283576,118.9591651,27.81890953,36.04927312,53.88098562,-72.63724046,-16.41423529,26.25504768,4.280271391,2,4,1,1,0,56.27474659,17.66442846,272,94,0
SITE_773,4G,Ericsson,UPW,96.98365638,2.649406305,94.60007618,9.065364411,53.16625871,71.85959502,-76.59631867,-8.567119128,20.17123084,9.105120467,1,3,1,1,1,53.03677827,49.59540335,89,224,0
SITE_774,5G,Huawei,UPE,91.30406295,4.926519161,54.5678564,4.130108604,97.55597428,6.469483805,-103.5575046,-8.027595733,15.47474568,10.06034881,1,1,0,1,1,45.71910456,75.54168225,70,75,0
SITE_775,4G,Ericsson,Mumbai,98.12135314,0.830109118,131.7118686,16.55205365,10.43815669,51.72319216,-69.24208463,-10.50342027,19.12415724,10.6164051,1,9,1,1,1,92.88887957,71.96032851,137,164,0
SITE_776,4G,Nokia,Chennai,88.09875417,0.572157593,6.871548057,11.79563583,47.14104235,77.90995239,-94.34965778,-4.638496213,27.86882273,11.86964651,1,1,1,0,0,9.48202546,85.0159413,86,80,1
SITE_777,5G,Nokia,Chennai,84.20202644,0.043530735,37.87014455,26.24995421,19.04117947,45.29867645,-103.6655674,-18.11308816,3.749955733,5.358749401,1,5,1,1,1,21.25644585,21.32820605,102,103,0
SITE_778,5G,Ericsson,Mumbai,71.79149467,0.777857184,87.19945546,6.015987145,55.8242169,5.349027246,-96.95035452,-16.98893522,13.72921777,8.94887739,0,6,1,0,0,63.27569817,40.05818056,77,184,0
SITE_779,5G,Huawei,Mumbai,90.14926845,1.036364895,55.97362771,37.8367686,12.22029591,5.936135459,-69.8438706,-12.71269799,19.13628067,14.74210642,1,9,0,1,0,17.27290885,32.5713703,34,131,1
SITE_780,5G,Huawei,UPW,87.46626279,3.152904708,93.50473682,45.40544245,46.62085883,40.41406318,-111.0820071,-17.8458835,18.77364505,13.57401839,0,5,1,1,1,58.04428442,78.86960988,129,36,0
SITE_781,5G,Huawei,Chennai,99.70626681,1.098533952,8.495978044,37.42832352,29.86291673,18.17573673,-92.63047553,-10.37296556,3.829763585,14.33731599,1,6,1,0,0,56.09851029,49.06836962,214,13,0
SITE_782,4G,Huawei,Chennai,77.17476333,0.102604074,21.88654492,27.10852483,57.99775262,61.47830585,-90.45854433,-13.22719207,15.53560346,6.405909579,3,0,0,1,1,92.39046653,12.14783475,276,82,0
SITE_783,4G,Nokia,UPW,85.92212066,4.133091728,23.42895483,43.17272327,99.63942842,65.24793752,-117.8022181,-15.16187149,22.85695998,12.01699348,3,5,0,1,0,84.50478383,66.63715255,217,17,0
SITE_784,4G,Nokia,Delhi,89.52872005,1.827978505,32.44612866,35.05100061,82.04824946,20.11978261,-108.2552382,-17.11017318,11.6277643,9.678571325,0,2,1,0,0,90.09980094,41.09584783,137,188,1
SITE_785,3G,Nokia,UPW,89.33773524,1.768483433,71.60305892,1.517005,86.10778825,80.52532952,-70.39545429,-14.29924995,22.76543268,2.158291163,1,0,1,1,0,15.22421325,52.49174107,161,128,0
SITE_786,5G,Nokia,UPE,86.83880629,1.512395146,114.0586614,20.31041749,67.17384886,42.56216682,-70.15395668,-9.664691036,7.595890921,12.53572545,3,7,1,1,0,83.13335935,81.50299416,51,176,0
SITE_787,4G,Nokia,Chennai,93.30784031,4.876866386,136.3031315,42.69664307,13.74038634,17.14190215,-102.455095,-10.21165141,27.85660445,10.47941787,3,3,1,1,1,16.61815956,30.53902197,26,229,0
SITE_788,4G,Huawei,Mumbai,76.14943629,0.850577087,126.1290169,17.94708404,28.61179084,69.96138584,-67.50616592,-17.218392,13.68749542,3.784843033,1,9,1,0,0,61.96389607,29.22117405,87,100,0
SITE_789,3G,Huawei,UPE,91.76881601,4.49119032,33.54874141,2.725543503,93.25581008,72.1478325,-73.69302366,-17.87636322,15.85817828,2.116339804,1,7,1,1,1,69.80703446,31.05540033,238,87,0
SITE_790,4G,Huawei,Chennai,88.59203714,3.884016661,68.96683007,37.56280229,42.95018061,59.34011518,-94.92555097,-19.54649504,-3.902345092,12.71830983,3,9,0,0,0,19.47681483,37.0486393,64,162,0
SITE_791,5G,Huawei,UPW,96.88225335,0.382399777,33.91468167,40.29987524,19.32730538,77.54457202,-75.09561934,-19.78876491,0.9594198,2.104625613,1,3,0,0,1,61.93934383,18.58831797,192,148,1
SITE_792,5G,Nokia,UPE,95.41583317,4.933645508,43.34841342,8.869091057,73.21648293,67.67670262,-62.31992213,-5.043222593,17.15268582,2.278954115,2,3,1,0,1,9.721444362,65.77757286,62,144,0
SITE_793,5G,Nokia,Chennai,79.45441117,1.356829818,78.01431232,27.32968435,36.95119515,79.98748766,-92.46181692,-19.23348945,9.695463012,6.983716031,1,9,1,1,0,31.39394772,26.59189743,263,206,0
SITE_794,4G,Nokia,Delhi,78.28711975,0.492914635,14.87580858,10.40581651,34.19712216,41.88048412,-105.6943693,-7.569241132,12.78573267,2.887169598,3,3,1,1,0,87.90426445,84.09165978,166,198,0
SITE_795,3G,Ericsson,Delhi,99.44959972,4.146571171,36.63527779,36.24248653,99.817971,68.54575589,-63.49101,-5.176253364,-2.796000694,13.79137436,3,5,0,1,1,20.45580466,27.25490511,6,22,0
SITE_796,3G,Huawei,Mumbai,85.81795543,3.533377668,140.6298334,14.3059723,87.23250325,89.97888289,-83.77534269,-18.33301657,24.19473334,7.583975108,0,8,1,1,0,10.87429932,30.45136234,275,145,0
SITE_797,5G,Huawei,Chennai,97.19262892,3.086094029,72.58686244,16.49454101,46.71440365,66.61915179,-113.6840903,-12.58287579,22.45769608,8.968113729,2,4,0,0,0,44.93103797,33.7616183,147,97,0
SITE_798,5G,Nokia,Delhi,74.91643071,0.779904318,69.58104627,42.40357183,98.2235087,14.70562132,-85.63903105,-3.640849286,1.48738915,13.99348525,3,9,0,0,0,81.55563877,71.48304776,192,28,0
SITE_799,3G,Huawei,UPW,89.28456744,2.392480581,7.112237439,24.33979526,68.51019011,49.05709141,-89.96514663,-5.819642771,17.2015275,8.423685159,2,7,1,1,0,11.90051438,44.208519,228,106,0
